90,240548,-0.2686874270439148,1.2430729866027832,59.42024612426758,0.064459428191185,0.07395432144403458,-0.29957932233810425,0,0,0,0,0,0,0,0,0
90,240598,-0.2703125774860382,1.2495378255844116,59.40803146362305,0.021862778812646866,0.10323762893676758,-0.11961555480957031,0,0,0,0,0,0,0,0,0
90,240648,-0.2744308412075043,1.25273597240448,59.413352966308594,-0.044954024255275726,0.009684194810688496,0.28025516867637634,0,0,0,0,0,0,0,0,0
90,240698,-0.2768858075141907,1.2495101690292358,59.424110412597656,-0.043335869908332825,-0.07323436439037323,0.15965116024017334,0,0,0,0,0,0,0,0,0
90,240748,-0.2737079858779907,1.244849681854248,59.41409683227539,0.020826833322644234,-0.05080059915781021,-0.2567248046398163,0,0,0,0,0,0,0,0,0
90,240798,-0.27041223645210266,1.2462239265441895,59.403175354003906,0.05519905686378479,0.030200598761439323,-0.22532644867897034,0,0,0,0,0,0,0,0,0
90,240898,-0.27416589856147766,1.2516552209854126,59.4184684753418,-0.022433076053857803,0.029131794348359108,0.2663262188434601,0,0,0,0,0,0,0,0,0
90,240948,-0.2771338224411011,1.2522101402282715,59.417964935302734,-0.04033432900905609,-0.00544547475874424,-0.1184467151761055,0,0,0,0,0,0,0,0,0
90,240998,-0.27602899074554443,1.2507213354110718,59.40534210205078,0.01811784692108631,-0.07039041817188263,-0.25277087092399597,0,0,0,0,0,0,0,0,0
90,241048,-0.27417659759521484,1.2470494508743286,59.40435791015625,-9.244560351362452e-05,0.007281037513166666,0.08673594892024994,0,0,0,0,0,0,0,0,0
90,241098,-0.271594375371933,1.247071385383606,59.41762161254883,0.022015370428562164,0.10294278711080551,0.28647303581237793,0,0,0,0,0,0,0,0,0
90,241148,-0.27258649468421936,1.2517168521881104,59.42025375366211,0.013920881785452366,0.08472231030464172,-0.021509774029254913,0,0,0,0,0,0,0,0,0
90,241198,-0.2752501666545868,1.255174994468689,59.408538818359375,-0.03778919577598572,-0.027521872892975807,-0.2643596827983856,0,0,0,0,0,0,0,0,0
90,241248,-0.2772334814071655,1.252465009689331,59.403846740722656,-0.007116825319826603,-0.10099104046821594,-0.029247703030705452,0,0,0,0,0,0,0,0,0
90,241298,-0.2750382125377655,1.2479671239852905,59.410606384277344,0.013441228307783604,-0.04473770409822464,0.227861225605011,0,0,0,0,0,0,0,0,0
90,241348,-0.27307218313217163,1.246039628982544,59.41598129272461,0.014169370755553246,0.03578340262174606,0.07695570588111877,0,0,0,0,0,0,0,0,0
90,241398,-0.2736537456512451,1.2532435655593872,59.412559509277344,0.015994610264897346,0.11087872833013535,-0.19142740964889526,0,0,0,0,0,0,0,0,0
90,241448,-0.27717095613479614,1.2568026781082153,59.40281295776367,-0.04188548028469086,0.02045951969921589,-0.13676348328590393,0,0,0,0,0,0,0,0,0
90,241498,-0.2810009717941284,1.2532330751419067,59.407596588134766,-0.03884878754615784,-0.10497944056987762,0.16633224487304688,0,0,0,0,0,0,0,0,0
90,241548,-0.2801397144794464,1.2483842372894287,59.41693115234375,-0.013453220948576927,-0.06927541643381119,0.1605132669210434,0,0,0,0,0,0,0,0,0
90,241598,-0.27879858016967773,1.245897650718689,59.415000915527344,0.00585883529856801,0.017887679859995842,-0.11432986706495285,0,0,0,0,0,0,0,0,0
90,241648,-0.2777208387851715,1.2516392469406128,59.40413284301758,0.024247054010629654,0.15194247663021088,-0.17757387459278107,0,0,0,0,0,0,0,0,0
90,241698,-0.2792292535305023,1.2539558410644531,59.40164566040039,0.00749536557123065,0.04757671058177948,0.07516508549451828,0,0,0,0,0,0,0,0,0
90,241748,-0.281485915184021,1.2522169351577759,59.41128921508789,-0.007181432098150253,-0.07905515283346176,0.19181202352046967,0,0,0,0,0,0,0,0,0
90,241798,-0.27877822518348694,1.2477174997329712,59.41397476196289,0.011400762014091015,-0.07352229207754135,-0.042805686593055725,0,0,0,0,0,0,0,0,0
90,241848,-0.2768966853618622,1.2464923858642578,59.4053840637207,0.040746141225099564,0.03961826115846634,-0.21436762809753418,0,0,0,0,0,0,0,0,0
90,241898,-0.27485549449920654,1.2497893571853638,59.40401077270508,0.03021683357656002,0.1076958179473877,-0.015507599338889122,0,0,0,0,0,0,0,0,0
90,241948,-0.2752246558666229,1.2549490928649902,59.41230010986328,-0.010419107973575592,0.1015382781624794,0.17679396271705627,0,0,0,0,0,0,0,0,0
90,241998,-0.277184396982193,1.2562910318374634,59.41787338256836,-0.02873535268008709,-0.061671044677495956,0.042336974292993546,0,0,0,0,0,0,0,0,0
90,242048,-0.2795429825782776,1.2498685121536255,59.41197967529297,-0.029960190877318382,-0.12634755671024323,-0.16634897887706757,0,0,0,0,0,0,0,0,0
90,242148,-0.2757314443588257,1.2448785305023193,59.410675048828125,0.012677948921918869,0.05623326078057289,0.15633262693881989,0,0,0,0,0,0,0,0,0
90,242198,-0.27631956338882446,1.2498904466629028,59.421974182128906,0.011945381760597229,0.09229609370231628,0.11143854260444641,0,0,0,0,0,0,0,0,0
90,242248,-0.2781858444213867,1.2536795139312744,59.41617965698242,-0.011098776943981647,0.01356095913797617,-0.15120917558670044,0,0,0,0,0,0,0,0,0
90,242298,-0.27908486127853394,1.249643325805664,59.406795501708984,-0.009736694395542145,-0.10131833702325821,-0.13215051591396332,0,0,0,0,0,0,0,0,0
90,242348,-0.27802810072898865,1.2433581352233887,59.41023254394531,0.012042198330163956,-0.05582813173532486,0.08762585371732712,0,0,0,0,0,0,0,0,0
90,242398,-0.2766776978969574,1.2428011894226074,59.419830322265625,0.0007560430094599724,0.08303091675043106,0.15040630102157593,0,0,0,0,0,0,0,0,0
90,242448,-0.2747918665409088,1.2464773654937744,59.421024322509766,0.05176087096333504,0.13051645457744598,-0.03443010151386261,0,0,0,0,0,0,0,0,0
90,242498,-0.27665480971336365,1.2503094673156738,59.41523742675781,0.01195329800248146,0.019230559468269348,-0.12773531675338745,0,0,0,0,0,0,0,0,0
