0,0,0,95.29541015625,0,-46.7138671875,0
0,0,0,95.3173828125,0,-46.7138671875,0
0,0,0,95.3173828125,0,-46.7138671875,0
0,0,0,95.3173828125,0,-46.7138671875,0
0,0,0,95.3173828125,0,-46.7138671875,0
0,0,0,95.3173828125,0,-46.7138671875,0
0,0,0,95.3173828125,0,-46.7138671875,0
0,0,0,95.3173828125,0,-46.7138671875,0
0,0,0,95.3173828125,0,-46.7138671875,0
0,0,0,95.3173828125,0,-46.7138671875,0
0,0,0,95.3173828125,0,-46.7138671875,0
0,0,0,95.3173828125,0,-46.7138671875,0
0,0,0,95.33935546875,0,-46.7138671875,0
0,0,0,95.33935546875,0,-46.7138671875,0
0,0,0,95.33935546875,0,-46.7138671875,0
0,0,0,95.33935546875,0,-46.7138671875,0
0,0,0,95.33935546875,0,-46.7138671875,0
0,0,0,95.33935546875,0,-46.7138671875,0
0,0,0,95.33935546875,0,-46.7138671875,0
0,0,0,95.33935546875,0,-46.7138671875,0
0,0,0,95.33935546875,0,-46.7138671875,0
0,0,0,95.33935546875,0,-46.7138671875,0
0,0,0,95.33935546875,0,-46.7138671875,0
0,0,0,95.33935546875,0,-46.7138671875,0
0,0,0,95.33935546875,0,-46.7138671875,0
0,0,0,95.361328125,0,-46.7138671875,0
0,0,0,95.33935546875,0,-46.7138671875,0
0,0,0,95.361328125,0,-46.7138671875,0
0,0,0,95.361328125,0,-46.7138671875,0
0,0,0,95.361328125,0,-46.7138671875,0
0,0,0,95.361328125,0,-46.7138671875,0
0,0,0,95.361328125,0,-46.7138671875,0
0,0,0,95.361328125,0,-46.7138671875,0
0,0,0,95.361328125,0,-46.7138671875,0
0,0,0,95.361328125,0,-46.7138671875,0
0,0,0,95.361328125,0,-46.7138671875,0
0,0,0,95.361328125,0,-46.7138671875,0
0,0,0,95.361328125,0,-46.7138671875,0
0,0,0,95.361328125,0,-46.7138671875,0
0,0,0,95.361328125,0,-46.7138671875,0
0,0,0,95.361328125,0,-46.7138671875,0
0,0,0,95.38330078125,0,-46.7138671875,0
0,0,0,95.38330078125,0,-46.7138671875,0
0,0,0,95.38330078125,0,-46.7138671875,0
0,0,0,95.38330078125,0,-46.7138671875,0
0,0,0,95.38330078125,0,-46.7138671875,0
0,0,0,95.38330078125,0,-46.7138671875,0
0,0,0,95.38330078125,0,-46.7138671875,0
0,0,0,95.38330078125,0,-46.7138671875,0
0,0,0,95.38330078125,0,-46.7138671875,0
0,0,0,95.38330078125,0,-46.7138671875,0
0,0,0,95.38330078125,0,-46.7138671875,0
0,0,0,95.38330078125,0,-46.7138671875,0
0,0,0,95.4052734375,0,-46.7138671875,0
0,0,0,95.4052734375,0,-46.7138671875,0
0,0,0,95.4052734375,0,-46.7138671875,0
