262,0,0,0,-6.6796875,0,2.9443359375,0
262,0,0,0,-6.83349609375,0,2.83447265625,0
262,0,0,0,-6.56982421875,0,2.6806640625,0
262,0,0,0,-2.92236328125,0,2.79052734375,0
262,0,0,0,-2.04345703125,0,2.83447265625,0
262,0,0,0,-1.86767578125,0,2.83447265625,0
262,0,0,0,-1.845703125,0,2.83447265625,0
262,0,0,0,-7.7783203125,0,5.44921875,0
262,0,0,0,-8.61328125,0,5.69091796875,0
262,0,0,0,-8.67919921875,0,5.6689453125,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
262,0,0,0,0.0,0,0.0,0
